Provinsi,Kabupaten,Kecamatan,Bulan,Luas_Tanam,Luas_Panen,Bulan_Angka,Fase_Vegetatif_Est,Fase_Generatif_Est,Fase_Siap_Panen_Est
Jawa Tengah,Sukoharjo,Mojolaban,Agustus,340.44,299.52,8,289.54,383.43,392.66
Jawa Tengah,Sukoharjo,Mojolaban,September,298.14,385.9,9,340.44,289.54,383.43
Jawa Tengah,Sukoharjo,Mojolaban,Oktober,516.78,369.89,10,298.14,340.44,289.54
Jawa Tengah,Sukoharjo,Mojolaban,November,309.64,319.85,11,516.78,298.14,340.44
Jawa Tengah,Sukoharjo,Mojolaban,Desember,346.13,307.7,12,309.64,516.78,298.14
Jawa Tengah,Sukoharjo,Nguter,April,204.1,725.33,4,212.71,142.34,1084.94
Jawa Tengah,Sukoharjo,Nguter,Mei,588.44,797.56,5,204.1,212.71,142.34
Jawa Tengah,Sukoharjo,Nguter,Juni,667.99,178.83,6,588.44,204.1,212.71
Jawa Tengah,Sukoharjo,Nguter,Juli,215.97,226.66,7,667.99,588.44,204.1
Jawa Tengah,Sukoharjo,Nguter,Agustus,252.82,245.9,8,215.97,667.99,588.44
Jawa Tengah,Sukoharjo,Nguter,September,338.92,652.79,9,252.82,215.97,667.99
Jawa Tengah,Sukoharjo,Nguter,Oktober,596.24,606.03,10,338.92,252.82,215.97
Jawa Tengah,Sukoharjo,Nguter,November,604.83,276.78,11,596.24,338.92,252.82
Jawa Tengah,Sukoharjo,Nguter,Desember,413.93,184.57,12,604.83,596.24,338.92
Jawa Tengah,Sukoharjo,Polokarto,April,266.73,490.18,4,508.31,325.09,662.19
Jawa Tengah,Sukoharjo,Polokarto,Mei,269.26,597.73,5,266.73,508.31,325.09
Jawa Tengah,Sukoharjo,Polokarto,Juni,373.54,553.92,6,269.26,266.73,508.31
Jawa Tengah,Sukoharjo,Polokarto,Juli,623.07,324.84,7,373.54,269.26,266.73
Jawa Tengah,Sukoharjo,Polokarto,Agustus,491.77,178.33,8,623.07,373.54,269.26
Jawa Tengah,Sukoharjo,Polokarto,September,223.09,331.5,9,491.77,623.07,373.54
Jawa Tengah,Sukoharjo,Polokarto,Oktober,418.93,398.72,10,223.09,491.77,623.07
Jawa Tengah,Sukoharjo,Polokarto,November,295.18,696.79,11,418.93,223.09,491.77
Jawa Tengah,Sukoharjo,Polokarto,Desember,481.1,361.99,12,295.18,418.93,223.09
Jawa Tengah,Sukoharjo,Sukoharjo,April,18.18,456.17,4,44.29,177.55,1992.42
Jawa Tengah,Sukoharjo,Sukoharjo,Mei,191.65,1798.51,5,18.18,44.29,177.55
Jawa Tengah,Sukoharjo,Sukoharjo,Juni,1482.28,137.3,6,191.65,18.18,44.29
Jawa Tengah,Sukoharjo,Sukoharjo,Juli,352.42,33.67,7,1482.28,191.65,18.18
Jawa Tengah,Sukoharjo,Sukoharjo,Agustus,84.54,45.23,8,352.42,1482.28,191.65
Jawa Tengah,Sukoharjo,Sukoharjo,September,50.07,486.41,9,84.54,352.42,1482.28
Jawa Tengah,Sukoharjo,Sukoharjo,Oktober,633.81,1496.94,10,50.07,84.54,352.42
Jawa Tengah,Sukoharjo,Sukoharjo,November,730.96,231.85,11,633.81,50.07,84.54
Jawa Tengah,Sukoharjo,Sukoharjo,Desember,371.58,34.85,12,730.96,633.81,50.07
Jawa Tengah,Sukoharjo,Tawangsari,April,33.5,953.18,4,46.64,71.31,800.27
Jawa Tengah,Sukoharjo,Tawangsari,Mei,750.38,495.43,5,33.5,46.64,71.31
Jawa Tengah,Sukoharjo,Tawangsari,Juni,624.47,61.59,6,750.38,33.5,46.64
Jawa Tengah,Sukoharjo,Tawangsari,Juli,104.43,51.13,7,624.47,750.38,33.5
Jawa Tengah,Sukoharjo,Tawangsari,Agustus,70.13,107.71,8,104.43,624.47,750.38
Jawa Tengah,Sukoharjo,Tawangsari,September,111.9,827.0,9,70.13,104.43,624.47
Jawa Tengah,Sukoharjo,Tawangsari,Oktober,599.29,506.87,10,111.9,70.13,104.43
Jawa Tengah,Sukoharjo,Tawangsari,November,673.04,86.08,11,599.29,111.9,70.13
Jawa Tengah,Sukoharjo,Tawangsari,Desember,120.5,49.61,12,673.04,599.29,111.9
Jawa Tengah,Sukoharjo,Weru,April,269.42,278.44,4,1142.59,24.03,30.05
Jawa Tengah,Sukoharjo,Weru,Mei,56.28,21.96,5,269.42,1142.59,24.03
Jawa Tengah,Sukoharjo,Weru,Juni,27.91,552.21,6,56.28,269.42,1142.59
Jawa Tengah,Sukoharjo,Weru,Juli,568.22,900.4,7,27.91,56.28,269.42
Jawa Tengah,Sukoharjo,Weru,Agustus,326.01,85.69,8,568.22,27.91,56.28
Jawa Tengah,Sukoharjo,Weru,September,90.63,48.75,9,326.01,568.22,27.91
Jawa Tengah,Sukoharjo,Weru,Oktober,127.58,247.87,10,90.63,326.01,568.22
Jawa Tengah,Sukoharjo,Weru,November,1020.69,607.3,11,127.58,90.63,326.01
Jawa Tengah,Sukoharjo,Weru,Desember,461.02,70.99,12,1020.69,127.58,90.63
Jawa Tengah,Tegal,Adiwerna,April,106.97,358.45,4,14.11,57.46,306.98
Jawa Tengah,Tegal,Adiwerna,Mei,191.5,169.45,5,106.97,14.11,57.46
Jawa Tengah,Tegal,Adiwerna,Juni,62.39,44.06,6,191.5,106.97,14.11
Jawa Tengah,Tegal,Adiwerna,Juli,102.75,51.19,7,62.39,191.5,106.97
Jawa Tengah,Tegal,Adiwerna,Agustus,226.18,104.55,8,102.75,62.39,191.5
Jawa Tengah,Tegal,Adiwerna,September,96.09,143.14,9,226.18,102.75,62.39
Jawa Tengah,Tegal,Adiwerna,Oktober,61.85,95.21,10,96.09,226.18,102.75
Jawa Tengah,Tegal,Adiwerna,November,33.04,163.63,11,61.85,96.09,226.18
Jawa Tengah,Tegal,Adiwerna,Desember,272.9,177.53,12,33.04,61.85,96.09
Jawa Tengah,Tegal,Balapulang,April,310.15,1105.54,4,268.44,548.46,888.85
Jawa Tengah,Tegal,Balapulang,Mei,711.06,770.53,5,310.15,268.44,548.46
Jawa Tengah,Tegal,Balapulang,Juni,429.42,444.53,6,711.06,310.15,268.44
Jawa Tengah,Tegal,Balapulang,Juli,621.72,265.95,7,429.42,711.06,310.15
Jawa Tengah,Tegal,Balapulang,Agustus,523.68,287.39,8,621.72,429.42,711.06
Jawa Tengah,Tegal,Balapulang,September,211.1,660.23,9,523.68,621.72,429.42
Jawa Tengah,Tegal,Balapulang,Oktober,132.42,483.88,10,211.1,523.68,621.72
Jawa Tengah,Tegal,Balapulang,November,323.38,796.18,11,132.42,211.1,523.68
Jawa Tengah,Tegal,Balapulang,Desember,816.74,301.45,12,323.38,132.42,211.1
Jawa Tengah,Tegal,Bojong,April,61.78,413.64,4,239.47,533.74,492.22
Jawa Tengah,Tegal,Bojong,Mei,145.58,556.36,5,61.78,239.47,533.74
Jawa Tengah,Tegal,Bojong,Juni,340.73,505.01,6,145.58,61.78,239.47
Jawa Tengah,Tegal,Bojong,Juli,710.64,109.07,7,340.73,145.58,61.78
Jawa Tengah,Tegal,Bojong,Agustus,261.91,37.47,8,710.64,340.73,145.58
Jawa Tengah,Tegal,Bojong,September,197.0,189.75,9,261.91,710.64,340.73
Jawa Tengah,Tegal,Bojong,Oktober,111.54,400.72,10,197.0,261.91,710.64
Jawa Tengah,Tegal,Bojong,November,189.44,647.95,11,111.54,197.0,261.91
Jawa Tengah,Tegal,Bojong,Desember,323.71,223.19,12,189.44,111.54,197.0
Jawa Tengah,Tegal,Bumijawa,April,106.76,600.57,4,371.17,715.43,767.94
Jawa Tengah,Tegal,Bumijawa,Mei,268.37,796.05,5,106.76,371.17,715.43
Jawa Tengah,Tegal,Bumijawa,Juni,411.05,652.28,6,268.37,106.76,371.17
Jawa Tengah,Tegal,Bumijawa,Juli,832.65,232.57,7,411.05,268.37,106.76
Jawa Tengah,Tegal,Bumijawa,Agustus,476.74,72.37,8,832.65,411.05,268.37
Jawa Tengah,Tegal,Bumijawa,September,316.34,302.04,9,476.74,832.65,411.05
Jawa Tengah,Tegal,Bumijawa,Oktober,197.49,496.95,10,316.34,476.74,832.65
Jawa Tengah,Tegal,Bumijawa,November,308.33,817.59,11,197.49,316.34,476.74
Jawa Tengah,Tegal,Bumijawa,Desember,503.23,383.51,12,308.33,197.49,316.34
Jawa Tengah,Tegal,Dukuhturi,April,50.66,183.23,4,55.42,56.82,162.87
Jawa Tengah,Tegal,Dukuhturi,Mei,167.85,108.5,5,50.66,55.42,56.82
Jawa Tengah,Tegal,Dukuhturi,Juni,71.11,63.91,6,167.85,50.66,55.42
Jawa Tengah,Tegal,Dukuhturi,Juli,72.05,68.18,7,71.11,167.85,50.66
Jawa Tengah,Tegal,Dukuhturi,Agustus,99.59,74.04,8,72.05,71.11,167.85
Jawa Tengah,Tegal,Dukuhturi,September,84.4,126.42,9,99.59,72.05,71.11
Jawa Tengah,Tegal,Dukuhturi,Oktober,146.23,69.49,10,84.4,99.59,72.05
Jawa Tengah,Tegal,Dukuhturi,November,46.62,78.84,11,146.23,84.4,99.59
Jawa Tengah,Tegal,Dukuhturi,Desember,103.88,128.44,12,46.62,146.23,84.4
Jawa Tengah,Tegal,Dukuhwaru,April,653.26,947.75,4,20.28,48.56,373.52
Jawa Tengah,Tegal,Dukuhwaru,Mei,339.31,178.48,5,653.26,20.28,48.56
Jawa Tengah,Tegal,Dukuhwaru,Juni,71.18,56.46,6,339.31,653.26,20.28
Jawa Tengah,Tegal,Dukuhwaru,Juli,116.24,233.73,7,71.18,339.31,653.26
Jawa Tengah,Tegal,Dukuhwaru,Agustus,484.58,538.91,8,116.24,71.18,339.31
Jawa Tengah,Tegal,Dukuhwaru,September,241.54,206.25,9,484.58,116.24,71.18
Jawa Tengah,Tegal,Dukuhwaru,Oktober,99.42,98.99,10,241.54,484.58,116.24
Jawa Tengah,Tegal,Dukuhwaru,November,77.21,300.7,11,99.42,241.54,484.58
Jawa Tengah,Tegal,Dukuhwaru,Desember,535.95,504.76,12,77.21,99.42,241.54
Jawa Tengah,Tegal,Jatinegara,April,142.08,603.86,4,125.76,424.98,796.12
Jawa Tengah,Tegal,Jatinegara,Mei,440.83,700.4,5,142.08,125.76,424.98
Jawa Tengah,Tegal,Jatinegara,Juni,417.49,366.65,6,440.83,142.08,125.76
Jawa Tengah,Tegal,Jatinegara,Juli,475.12,86.38,7,417.49,440.83,142.08
Jawa Tengah,Tegal,Jatinegara,Agustus,231.38,139.3,8,475.12,417.49,440.83
Jawa Tengah,Tegal,Jatinegara,September,226.06,420.78,9,231.38,475.12,417.49
Jawa Tengah,Tegal,Jatinegara,Oktober,127.72,449.48,10,226.06,231.38,475.12
Jawa Tengah,Tegal,Jatinegara,November,104.11,540.69,11,127.72,226.06,231.38
Jawa Tengah,Tegal,Jatinegara,Desember,429.42,168.16,12,104.11,127.72,226.06
Jawa Tengah,Tegal,Kedungbanteng,April,16.28,155.54,4,34.88,552.54,571.05
Jawa Tengah,Tegal,Kedungbanteng,Mei,274.14,765.54,5,16.28,34.88,552.54
Jawa Tengah,Tegal,Kedungbanteng,Juni,669.68,258.75,6,274.14,16.28,34.88
Jawa Tengah,Tegal,Kedungbanteng,Juli,119.64,27.17,7,669.68,274.14,16.28
Jawa Tengah,Tegal,Kedungbanteng,Agustus,73.32,40.4,8,119.64,669.68,274.14
Jawa Tengah,Tegal,Kedungbanteng,September,79.01,351.91,9,73.32,119.64,669.68
Jawa Tengah,Tegal,Kedungbanteng,Oktober,215.64,504.88,10,79.01,73.32,119.64
Jawa Tengah,Tegal,Kedungbanteng,November,15.68,181.97,11,215.64,79.01,73.32
Jawa Tengah,Tegal,Kedungbanteng,Desember,162.24,83.86,12,15.68,215.64,79.01
Jawa Tengah,Tegal,Kramat,April,21.91,318.34,4,37.78,590.55,888.88
Jawa Tengah,Tegal,Kramat,Mei,330.78,1030.55,5,21.91,37.78,590.55
Jawa Tengah,Tegal,Kramat,Juni,897.77,321.86,6,330.78,21.91,37.78
Jawa Tengah,Tegal,Kramat,Juli,247.93,47.15,7,897.77,330.78,21.91
Jawa Tengah,Tegal,Kramat,Agustus,163.38,56.1,8,247.93,897.77,330.78
Jawa Tengah,Tegal,Kramat,September,99.34,380.44,9,163.38,247.93,897.77
Jawa Tengah,Tegal,Kramat,Oktober,135.13,860.55,10,99.34,163.38,247.93
Jawa Tengah,Tegal,Kramat,November,92.68,259.7,11,135.13,99.34,163.38
Jawa Tengah,Tegal,Kramat,Desember,426.27,150.43,12,92.68,135.13,99.34
Jawa Tengah,Tegal,Lebaksiu,April,433.44,1174.61,4,121.73,220.76,628.01
Jawa Tengah,Tegal,Lebaksiu,Mei,758.01,384.37,5,433.44,121.73,220.76
Jawa Tengah,Tegal,Lebaksiu,Juni,264.44,186.61,6,758.01,433.44,121.73
Jawa Tengah,Tegal,Lebaksiu,Juli,240.86,241.24,7,264.44,758.01,433.44
Jawa Tengah,Tegal,Lebaksiu,Agustus,592.51,407.88,8,240.86,264.44,758.01
Jawa Tengah,Tegal,Lebaksiu,September,192.37,647.18,9,592.51,240.86,264.44
Jawa Tengah,Tegal,Lebaksiu,Oktober,155.09,299.54,10,192.37,592.51,240.86
Jawa Tengah,Tegal,Lebaksiu,November,444.77,432.55,11,155.09,192.37,592.51
Jawa Tengah,Tegal,Lebaksiu,Desember,910.14,298.79,12,444.77,155.09,192.37
Jawa Tengah,Tegal,Margasari,April,450.54,1121.22,4,583.43,601.21,963.43
Jawa Tengah,Tegal,Margasari,Mei,508.83,837.01,5,450.54,583.43,601.21
Jawa Tengah,Tegal,Margasari,Juni,277.54,670.27,6,508.83,450.54,583.43
Jawa Tengah,Tegal,Margasari,Juli,1243.6,452.89,7,277.54,508.83,450.54
Jawa Tengah,Tegal,Margasari,Agustus,547.39,356.37,8,1243.6,277.54,508.83
Jawa Tengah,Tegal,Margasari,September,258.92,527.23,9,547.39,1243.6,277.54
Jawa Tengah,Tegal,Margasari,Oktober,225.13,532.25,10,258.92,547.39,1243.6
Jawa Tengah,Tegal,Margasari,November,758.37,1195.35,11,225.13,258.92,547.39
Jawa Tengah,Tegal,Margasari,Desember,1052.63,285.7,12,758.37,225.13,258.92
Jawa Tengah,Tegal,Pagerbarang,April,823.08,1313.15,4,314.79,139.28,589.92
Jawa Tengah,Tegal,Pagerbarang,Mei,590.21,273.54,5,823.08,314.79,139.28
Jawa Tengah,Tegal,Pagerbarang,Juni,84.84,187.27,6,590.21,823.08,314.79
Jawa Tengah,Tegal,Pagerbarang,Juli,717.44,627.97,7,84.84,590.21,823.08
Jawa Tengah,Tegal,Pagerbarang,Agustus,828.1,508.42,8,717.44,84.84,590.21
Jawa Tengah,Tegal,Pagerbarang,September,148.97,499.46,9,828.1,717.44,84.84
Jawa Tengah,Tegal,Pagerbarang,Oktober,54.79,260.15,10,148.97,828.1,717.44
Jawa Tengah,Tegal,Pagerbarang,November,545.53,1036.85,11,54.79,148.97,828.1
Jawa Tengah,Tegal,Pagerbarang,Desember,1295.64,341.43,12,545.53,54.79,148.97
Jawa Tengah,Tegal,Pangkah,April,121.48,460.67,4,40.85,326.99,404.23
Jawa Tengah,Tegal,Pangkah,Mei,285.83,302.66,5,121.48,40.85,326.99
Jawa Tengah,Tegal,Pangkah,Juni,115.69,176.56,6,285.83,121.48,40.85
Jawa Tengah,Tegal,Pangkah,Juli,227.63,97.54,7,115.69,285.83,121.48
Jawa Tengah,Tegal,Pangkah,Agustus,328.4,147.99,8,227.63,115.69,285.83
Jawa Tengah,Tegal,Pangkah,September,310.63,223.6,9,328.4,227.63,115.69
Jawa Tengah,Tegal,Pangkah,Oktober,313.69,129.76,10,310.63,328.4,227.63
Jawa Tengah,Tegal,Pangkah,November,104.32,213.89,11,313.69,310.63,328.4
Jawa Tengah,Tegal,Pangkah,Desember,289.2,217.81,12,104.32,313.69,310.63
Jawa Tengah,Tegal,Slawi,April,47.14,146.78,4,25.9,40.89,151.05
Jawa Tengah,Tegal,Slawi,Mei,91.34,76.87,5,47.14,25.9,40.89
Jawa Tengah,Tegal,Slawi,Juni,15.0,43.41,6,91.34,47.14,25.9
Jawa Tengah,Tegal,Slawi,Juli,59.36,44.64,7,15.0,91.34,47.14
Jawa Tengah,Tegal,Slawi,Agustus,79.07,69.97,8,59.36,15.0,91.34
Jawa Tengah,Tegal,Slawi,September,91.23,44.38,9,79.07,59.36,15.0
Jawa Tengah,Tegal,Slawi,Oktober,38.15,25.35,10,91.23,79.07,59.36
Jawa Tengah,Tegal,Slawi,November,45.8,57.83,11,38.15,91.23,79.07
Jawa Tengah,Tegal,Slawi,Desember,54.54,115.35,12,45.8,38.15,91.23
Jawa Tengah,Tegal,Suradadi,April,37.93,813.84,4,52.57,1002.46,2370.24
Jawa Tengah,Tegal,Suradadi,Mei,985.63,2137.61,5,37.93,52.57,1002.46
Jawa Tengah,Tegal,Suradadi,Juni,1161.87,807.88,6,985.63,37.93,52.57
Jawa Tengah,Tegal,Suradadi,Juli,230.47,53.51,7,1161.87,985.63,37.93
Jawa Tengah,Tegal,Suradadi,Agustus,258.98,95.9,8,230.47,1161.87,985.63
Jawa Tengah,Tegal,Suradadi,September,189.52,1028.01,9,258.98,230.47,1161.87
Jawa Tengah,Tegal,Suradadi,Oktober,561.14,967.58,10,189.52,258.98,230.47
Jawa Tengah,Tegal,Suradadi,November,100.55,427.08,11,561.14,189.52,258.98
Jawa Tengah,Tegal,Suradadi,Desember,646.97,321.54,12,100.55,561.14,189.52
Jawa Tengah,Tegal,Talang,April,79.17,364.14,4,19.61,87.69,362.17
Jawa Tengah,Tegal,Talang,Mei,301.2,228.45,5,79.17,19.61,87.69
Jawa Tengah,Tegal,Talang,Juni,111.31,59.78,6,301.2,79.17,19.61
Jawa Tengah,Tegal,Talang,Juli,61.94,69.11,7,111.31,301.2,79.17
Jawa Tengah,Tegal,Talang,Agustus,157.85,128.76,8,61.94,111.31,301.2
Jawa Tengah,Tegal,Talang,September,129.8,224.77,9,157.85,61.94,111.31
Jawa Tengah,Tegal,Talang,Oktober,52.7,110.86,10,129.8,157.85,61.94
Jawa Tengah,Tegal,Talang,November,32.43,98.42,11,52.7,129.8,157.85
Jawa Tengah,Tegal,Talang,Desember,150.75,166.08,12,32.43,52.7,129.8
Jawa Tengah,Tegal,Tarub,April,28.48,211.24,4,49.82,455.51,781.48
Jawa Tengah,Tegal,Tarub,Mei,306.89,854.17,5,28.48,49.82,455.51
Jawa Tengah,Tegal,Tarub,Juni,552.26,244.96,6,306.89,28.48,49.82
Jawa Tengah,Tegal,Tarub,Juli,161.09,51.92,7,552.26,306.89,28.48
Jawa Tengah,Tegal,Tarub,Agustus,228.26,42.33,8,161.09,552.26,306.89
Jawa Tengah,Tegal,Tarub,September,135.65,363.28,9,228.26,161.09,552.26
Jawa Tengah,Tegal,Tarub,Oktober,125.83,507.27,10,135.65,228.26,161.09
Jawa Tengah,Tegal,Tarub,November,42.83,202.02,11,125.83,135.65,228.26
Jawa Tengah,Tegal,Tarub,Desember,311.71,178.99,12,42.83,125.83,135.65
Jawa Tengah,Tegal,Warureja,April,60.79,2601.15,4,25.64,255.68,1670.6
Jawa Tengah,Tegal,Warureja,Mei,2485.39,1059.46,5,60.79,25.64,255.68
Jawa Tengah,Tegal,Warureja,Juni,845.54,186.82,6,2485.39,60.79,25.64
Jawa Tengah,Tegal,Warureja,Juli,107.64,48.01,7,845.54,2485.39,60.79
Jawa Tengah,Tegal,Warureja,Agustus,120.71,383.77,8,107.64,845.54,2485.39
Jawa Tengah,Tegal,Warureja,September,248.8,2232.63,9,120.71,107.64,845.54
Jawa Tengah,Tegal,Warureja,Oktober,246.83,721.16,10,248.8,120.71,107.64
Jawa Tengah,Tegal,Warureja,November,130.04,196.49,11,246.83,248.8,120.71
Jawa Tengah,Tegal,Warureja,Desember,1758.03,263.51,12,130.04,246.83,248.8
Jawa Tengah,Temanggung,Bansari,April,47.37,26.81,4,109.41,182.96,85.59
Jawa Tengah,Temanggung,Bansari,Mei,4.85,88.06,5,47.37,109.41,182.96
Jawa Tengah,Temanggung,Bansari,Juni,21.28,225.84,6,4.85,47.37,109.41
Jawa Tengah,Temanggung,Bansari,Juli,129.15,62.65,7,21.28,4.85,47.37
Jawa Tengah,Temanggung,Bansari,Agustus,65.73,27.05,8,129.15,21.28,4.85
Jawa Tengah,Temanggung,Bansari,September,162.63,8.4,9,65.73,129.15,21.28
Jawa Tengah,Temanggung,Bansari,Oktober,20.77,37.24,10,162.63,65.73,129.15
Jawa Tengah,Temanggung,Bansari,November,16.26,157.17,11,20.77,162.63,65.73
Jawa Tengah,Temanggung,Bansari,Desember,18.87,105.09,12,16.26,20.77,162.63
Jawa Tengah,Temanggung,Bejen,April,51.35,66.71,4,61.88,42.28,91.11
Jawa Tengah,Temanggung,Bejen,Mei,53.2,76.31,5,51.35,61.88,42.28
Jawa Tengah,Temanggung,Bejen,Juni,53.6,76.7,6,53.2,51.35,61.88
Jawa Tengah,Temanggung,Bejen,Juli,121.21,49.72,7,53.6,53.2,51.35
Jawa Tengah,Temanggung,Bejen,Agustus,54.82,35.03,8,121.21,53.6,53.2
Jawa Tengah,Temanggung,Bejen,September,61.11,54.54,9,54.82,121.21,53.6
Jawa Tengah,Temanggung,Bejen,Oktober,53.35,64.48,10,61.11,54.82,121.21
Jawa Tengah,Temanggung,Bejen,November,54.45,116.51,11,53.35,61.11,54.82
Jawa Tengah,Temanggung,Bejen,Desember,45.69,52.41,12,54.45,53.35,61.11
Jawa Tengah,Temanggung,Bulu,April,55.1,218.43,4,183.67,165.49,277.14
Jawa Tengah,Temanggung,Bulu,Mei,13.22,249.95,5,55.1,183.67,165.49
Jawa Tengah,Temanggung,Bulu,Juni,100.61,263.75,6,13.22,55.1,183.67
Jawa Tengah,Temanggung,Bulu,Juli,542.2,55.88,7,100.61,13.22,55.1
Jawa Tengah,Temanggung,Bulu,Agustus,171.18,26.54,8,542.2,100.61,13.22
Jawa Tengah,Temanggung,Bulu,September,168.34,49.22,9,171.18,542.2,100.61
Jawa Tengah,Temanggung,Bulu,Oktober,64.13,200.71,10,168.34,171.18,542.2
Jawa Tengah,Temanggung,Bulu,November,233.85,451.1,11,64.13,168.34,171.18
Jawa Tengah,Temanggung,Bulu,Desember,230.07,161.92,12,233.85,64.13,168.34
Jawa Tengah,Temanggung,Candiroto,April,64.8,130.22,4,106.34,213.71,272.79
Jawa Tengah,Temanggung,Candiroto,Mei,24.33,256.0,5,64.8,106.34,213.71
Jawa Tengah,Temanggung,Candiroto,Juni,104.03,264.17,6,24.33,64.8,106.34
Jawa Tengah,Temanggung,Candiroto,Juli,307.27,58.05,7,104.03,24.33,64.8
Jawa Tengah,Temanggung,Candiroto,Agustus,77.54,44.04,8,307.27,104.03,24.33
Jawa Tengah,Temanggung,Candiroto,September,136.71,44.95,9,77.54,307.27,104.03
Jawa Tengah,Temanggung,Candiroto,Oktober,53.54,135.28,10,136.71,77.54,307.27
Jawa Tengah,Temanggung,Candiroto,November,77.32,309.76,11,53.54,136.71,77.54
Jawa Tengah,Temanggung,Candiroto,Desember,125.62,85.57,12,77.32,53.54,136.71
Jawa Tengah,Temanggung,Gemawang,April,27.59,52.66,4,65.46,50.45,123.38
Jawa Tengah,Temanggung,Gemawang,Mei,8.89,109.01,5,27.59,65.46,50.45
Jawa Tengah,Temanggung,Gemawang,Juni,54.42,102.27,6,8.89,27.59,65.46
Jawa Tengah,Temanggung,Gemawang,Juli,116.31,24.35,7,54.42,8.89,27.59
Jawa Tengah,Temanggung,Gemawang,Agustus,63.87,7.92,8,116.31,54.42,8.89
Jawa Tengah,Temanggung,Gemawang,September,45.95,14.58,9,63.87,116.31,54.42
Jawa Tengah,Temanggung,Gemawang,Oktober,20.48,72.91,10,45.95,63.87,116.31
Jawa Tengah,Temanggung,Gemawang,November,17.55,123.35,11,20.48,45.95,63.87
Jawa Tengah,Temanggung,Gemawang,Desember,59.62,56.29,12,17.55,20.48,45.95
Jawa Tengah,Temanggung,Jumo,April,34.85,373.72,4,55.19,116.13,411.03
Jawa Tengah,Temanggung,Jumo,Mei,8.21,370.12,5,34.85,55.19,116.13
Jawa Tengah,Temanggung,Jumo,Juni,242.08,143.75,6,8.21,34.85,55.19
Jawa Tengah,Temanggung,Jumo,Juli,569.95,17.46,7,242.08,8.21,34.85
Jawa Tengah,Temanggung,Jumo,Agustus,71.14,22.39,8,569.95,242.08,8.21
Jawa Tengah,Temanggung,Jumo,September,77.57,76.81,9,71.14,569.95,242.08
Jawa Tengah,Temanggung,Jumo,Oktober,26.81,313.21,10,77.57,71.14,569.95
Jawa Tengah,Temanggung,Jumo,November,151.5,465.05,11,26.81,77.57,71.14
Jawa Tengah,Temanggung,Jumo,Desember,359.98,66.89,12,151.5,26.81,77.57
Jawa Tengah,Temanggung,Kaloran,April,90.79,48.6,4,543.88,241.36,192.11
Jawa Tengah,Temanggung,Kaloran,Mei,13.06,200.67,5,90.79,543.88,241.36
Jawa Tengah,Temanggung,Kaloran,Juni,42.45,588.42,6,13.06,90.79,543.88
Jawa Tengah,Temanggung,Kaloran,Juli,295.24,229.34,7,42.45,13.06,90.79
Jawa Tengah,Temanggung,Kaloran,Agustus,296.31,28.71,8,295.24,42.45,13.06
Jawa Tengah,Temanggung,Kaloran,September,290.89,15.21,9,296.31,295.24,42.45
Jawa Tengah,Temanggung,Kaloran,Oktober,66.76,73.98,10,290.89,296.31,295.24
Jawa Tengah,Temanggung,Kaloran,November,24.05,360.66,11,66.76,290.89,296.31
Jawa Tengah,Temanggung,Kaloran,Desember,50.46,319.35,12,24.05,66.76,290.89
Jawa Tengah,Temanggung,Kandangan,April,83.89,32.69,4,523.17,380.15,239.91
Jawa Tengah,Temanggung,Kandangan,Mei,3.22,247.31,5,83.89,523.17,380.15
Jawa Tengah,Temanggung,Kandangan,Juni,31.34,734.73,6,3.22,83.89,523.17
Jawa Tengah,Temanggung,Kandangan,Juli,433.25,203.67,7,31.34,3.22,83.89
Jawa Tengah,Temanggung,Kandangan,Agustus,338.21,21.9,8,433.25,31.34,3.22
Jawa Tengah,Temanggung,Kandangan,September,219.16,8.94,9,338.21,433.25,31.34
Jawa Tengah,Temanggung,Kandangan,Oktober,39.5,76.84,10,219.16,338.21,433.25
Jawa Tengah,Temanggung,Kandangan,November,25.31,505.69,11,39.5,219.16,338.21
Jawa Tengah,Temanggung,Kandangan,Desember,55.66,310.52,12,25.31,39.5,219.16
Jawa Tengah,Temanggung,Kedu,April,95.79,423.56,4,288.09,297.3,692.76
Jawa Tengah,Temanggung,Kedu,Mei,27.14,646.3,5,95.79,288.09,297.3
Jawa Tengah,Temanggung,Kedu,Juni,230.38,511.93,6,27.14,95.79,288.09
Jawa Tengah,Temanggung,Kedu,Juli,951.89,78.19,7,230.38,27.14,95.79
Jawa Tengah,Temanggung,Kedu,Agustus,241.6,46.32,8,951.89,230.38,27.14
Jawa Tengah,Temanggung,Kedu,September,168.38,106.33,9,241.6,951.89,230.38
Jawa Tengah,Temanggung,Kedu,Oktober,50.89,401.91,10,168.38,241.6,951.89
Jawa Tengah,Temanggung,Kedu,November,318.82,815.63,11,50.89,168.38,241.6
Jawa Tengah,Temanggung,Kedu,Desember,505.49,214.42,12,318.82,50.89,168.38
Jawa Tengah,Temanggung,Kledung,April,39.31,7.63,4,37.5,28.17,13.52
Jawa Tengah,Temanggung,Kledung,Mei,4.68,11.41,5,39.31,37.5,28.17
Jawa Tengah,Temanggung,Kledung,Juni,8.26,43.87,6,4.68,39.31,37.5
Jawa Tengah,Temanggung,Kledung,Juli,28.83,30.8,7,8.26,4.68,39.31
Jawa Tengah,Temanggung,Kledung,Agustus,21.55,26.46,8,28.83,8.26,4.68
